path,strategy,delay_ms,jitter_ms,run,failed,time_to_fail_s,alpha_rms_deg,theta_rms_deg_wrapped,voltage_mean_abs_V,voltage_std_abs_V,saturation_pct,duration_s,n_samples,effective_depth_mean,window_rule
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\4-SP 15 delay\sp_delay015_jitter000_run1.csv,sp,15,0,1,False,,1.3577590017034677,28.88671641206897,0.29872563900896154,0.15512396764248104,0.0,54.31151,9485,3.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\4-SP 15 delay\sp_delay015_jitter000_run2.csv,sp,15,0,2,False,,1.3680104206673145,32.26485249161795,0.31365283131541144,0.14844544357911277,0.0,54.275384,9746,3.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\4-SP 15 delay\sp_delay015_jitter000_run3.csv,sp,15,0,3,False,,1.751515551364463,29.82993219693845,0.2955722225656878,0.14408170610991425,0.0,53.077218,9058,3.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\4-SP 15 delay\sp_delay015_jitter000_run4.csv,sp,15,0,4,False,,1.311757299697868,32.89335370088191,0.3041419819563153,0.14376292506284927,0.0,54.430019,9477,3.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\4-SP 15 delay\sp_delay015_jitter000_run5.csv,sp,15,0,5,False,,1.4227045425484368,30.966598563529868,0.29424010394592615,0.14501451034320606,0.0,62.59952799999999,10948,3.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\5-SP 20 delay\sp_delay020_jitter000_run1.csv,sp,20,0,1,False,,1.2741349284772585,29.210417656718402,0.29955256287621757,0.15237954506766477,0.0,53.911933,9137,4.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\5-SP 20 delay\sp_delay020_jitter000_run2.csv,sp,20,0,2,False,,1.3315064971410135,29.863833678204685,0.3041400822171308,0.14401294280276866,0.0,63.458315,11348,4.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\5-SP 20 delay\sp_delay020_jitter000_run3.csv,sp,20,0,3,False,,1.3742912595892753,30.938579911416703,0.3085128640888609,0.1514335519694535,0.0,54.983654,9543,4.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\5-SP 20 delay\sp_delay020_jitter000_run4.csv,sp,20,0,4,False,,1.3416351066426582,27.753201983487127,0.2970345890227577,0.14819173595731203,0.0,53.909029,9711,4.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\5-SP 20 delay\sp_delay020_jitter000_run5.csv,sp,20,0,5,False,,1.247557163866906,27.787374257498076,0.3011021915708812,0.15144322868197574,0.0,54.382054,9396,4.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\6-SP 5 delay 5 jitter\sp_delay005_jitter005_run1.csv,sp,5,5,1,False,,1.508398976699551,26.027096281794755,0.29752372912445346,0.14520182780719362,0.0,54.291618,9377,1.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\6-SP 5 delay 5 jitter\sp_delay005_jitter005_run2.csv,sp,5,5,2,False,,1.5967669192118148,32.25618643093408,0.32430372467961976,0.16278694375581354,0.0,54.331366,9676,1.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\6-SP 5 delay 5 jitter\sp_delay005_jitter005_run3.csv,sp,5,5,3,False,,1.578680296116884,25.45780136953704,0.29882023200494284,0.14417951644715843,0.0,38.174833,6474,1.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\6-SP 5 delay 5 jitter\sp_delay005_jitter005_run4.csv,sp,5,5,4,False,,1.8616277537517245,32.437518368045204,0.327462795678952,0.16184184380877048,0.0,56.904816,10229,1.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\6-SP 5 delay 5 jitter\sp_delay005_jitter005_run5.csv,sp,5,5,5,False,,1.9818243710635552,28.104696066015315,0.3111604924068611,0.15605189987335866,0.0,54.454212999999996,9153,1.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\7-SP 10 delay 5 jitter\sp_delay010_jitter005_run1.csv,sp,10,5,1,False,,1.6947362402278014,25.262229926936865,0.30033574926510614,0.14753829454147357,0.0,54.316555,9185,2.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\7-SP 10 delay 5 jitter\sp_delay010_jitter005_run2.csv,sp,10,5,2,False,,1.4055275232258138,27.92658395285565,0.3094783395567093,0.1500588192445057,0.0,55.827739,10016,2.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\7-SP 10 delay 5 jitter\sp_delay010_jitter005_run3.csv,sp,10,5,3,False,,1.7613843019912654,25.167301752458815,0.3030512979911913,0.14967981771460898,0.0,54.364439000000004,9309,2.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\7-SP 10 delay 5 jitter\sp_delay010_jitter005_run4.csv,sp,10,5,4,False,,2.944597136429645,30.298056639863304,0.33089490458093673,0.16914047110357786,0.0,54.474427,9736,2.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\7-SP 10 delay 5 jitter\sp_delay010_jitter005_run5.csv,sp,10,5,5,False,,3.3547099019207596,22.100185235638392,0.30857724698168193,0.15136806652521,0.0,55.936551,9608,2.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\8-SP 15 delay 5 jitter\sp_delay015_jitter005_run1.csv,sp,15,5,1,False,,1.3065426968626608,23.086004951314592,0.2717977042620106,0.13333327317667204,0.0,54.236931999999996,9221,3.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\8-SP 15 delay 5 jitter\sp_delay015_jitter005_run2.csv,sp,15,5,2,False,,2.0684444971898293,30.602309488210334,0.3000745474361636,0.14506305891914173,0.0,54.834376,9634,3.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\8-SP 15 delay 5 jitter\sp_delay015_jitter005_run3.csv,sp,15,5,3,False,,1.8264531107543251,30.646513263183106,0.29896351953809674,0.14636806981159425,0.0,53.885189,9699,3.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\8-SP 15 delay 5 jitter\sp_delay015_jitter005_run4.csv,sp,15,5,4,False,,2.3901666614199044,29.47653565670065,0.3025195280229714,0.15050340330950174,0.0,54.169089,9403,3.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\8-SP 15 delay 5 jitter\sp_delay015_jitter005_run5.csv,sp,15,5,5,False,,3.7223623473329597,23.16783366413712,0.2858892151300236,0.1258517840333147,0.0,54.264665,9729,3.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\9-SP 20 delay 5 jitter\sp_delay020_jitter005_run1.csv,sp,20,5,1,False,,3.9029830122938014,30.386250229678737,0.32293706584019166,0.13044409779494043,0.0,54.133998,9599,4.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\9-SP 20 delay 5 jitter\sp_delay020_jitter005_run2.csv,sp,20,5,2,False,,3.4754344389908685,24.138492108454116,0.27474565572535514,0.14528809200609477,0.0,55.000309,9292,4.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\9-SP 20 delay 5 jitter\sp_delay020_jitter005_run3.csv,sp,20,5,3,False,,4.064378992641165,37.515380827046954,0.343650622493281,0.18649300787942194,0.0,54.592654,9674,4.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\9-SP 20 delay 5 jitter\sp_delay020_jitter005_run4.csv,sp,20,5,4,False,,1.2832413370288194,27.27782081966386,0.2869780386164172,0.1361699602020591,0.0,54.343783,9685,4.0,BALANCE and delay_blend >= 0.99
E:\MDH\5-Project\LatencyPendulumControl\CollectedData\Smith Predictor\9-SP 20 delay 5 jitter\sp_delay020_jitter005_run5.csv,sp,20,5,5,False,,1.530836233153928,27.550167016096818,0.2904038710363907,0.14233825930418054,0.0,55.0611,9398,4.0,BALANCE and delay_blend >= 0.99
